lemma,level,source
vowel,B1,cefrj
voyage,B1,cefrj
wage,B2,cefrj
wagon,B1,cefrj
waist,B2,cefrj
waistcoat,B2,cefrj
wait,A1,cefrj
waiter,A1,cefrj
waitress,A1,cefrj
wake,A1,cefrj
walk,A1,cefrj
walkabout,B2,cefrj
walker,B2,cefrj
walking,A2,cefrj
wall,A1,cefrj
wallboard,B2,cefrj
wallet,A2,cefrj
wallow,C2,octanove
walnut,B2,cefrj
wander,A2,cefrj
wane,C2,octanove
want,A1,cefrj
war,A1,cefrj
ward,B1,cefrj
wardrobe,B1,cefrj
wares,C1,octanove
warm,A1,cefrj
warmly,B1,cefrj
warmth,B1,cefrj
warn,B1,cefrj
warning,B1,cefrj
warranty,B1,cefrj
warrior,B1,cefrj
warship,B2,cefrj
wartime,B2,cefrj
wary,C1,octanove
was,A1,cefrj
wash,A1,cefrj
washbowl,B1,cefrj
washing-up,A2,cefrj
washtub,C1,octanove
wasp,B2,cefrj
waste,B1,cefrj
wasteful,B1,cefrj
watch,A1,cefrj
water,A1,cefrj
waterfall,B1,cefrj
waterfront,C1,octanove
waterproof,B2,cefrj
wave,A2,cefrj
wax,B1,cefrj
way,A1,cefrj
wayside,C1,octanove
wayward,C2,octanove
we,A1,cefrj
weak,A2,cefrj
weaken,B2,cefrj
weakly,B2,cefrj
weakness,B1,cefrj
wealth,A2,cefrj
wealthy,B2,cefrj
weapon,B1,cefrj
wear,A1,cefrj
wearisome,B2,cefrj
weary,B2,cefrj
weather,A1,cefrj
weave,B2,cefrj
web,A2,cefrj
webcam,B1,cefrj
website,A2,cefrj
wed,B2,cefrj
wedding,A2,cefrj
wednesday,A1,cefrj
weed,B2,cefrj
week,A1,cefrj
weekday,A2,cefrj
weekend,A1,cefrj
weekly,A2,cefrj
weep,A2,cefrj
weigh,A2,cefrj
weight,A2,cefrj
weird,B1,cefrj
welcome,A1,cefrj
welfare,B2,cefrj
well,A1,cefrj
well-balanced,B2,cefrj
well-built,B2,cefrj
well-dressed,B1,cefrj
well-known,A2,cefrj
well-organised,B2,cefrj
well-organized,B2,cefrj
well-paid,B2,cefrj
were,A1,cefrj
west,A2,cefrj
western,B2,cefrj
westward,B1,cefrj
wet,A2,cefrj
wetland,B1,cefrj
whale,B1,cefrj
what,A1,cefrj
whatever,A2,cefrj
wheat,B2,cefrj
wheel,A1,cefrj
wheelchair,A2,cefrj
wheeze,C2,octanove
when,A1,cefrj
whenever,B1,cefrj
where,A1,cefrj
whereas,B2,cefrj
wherever,B1,cefrj
whether,B1,cefrj
which,A1,cefrj
whichever,B1,cefrj
while,A2,cefrj
whilst,C1,octanove
whip,B2,cefrj
whir,C2,octanove
whirlwind,C2,octanove
whiskey,B2,cefrj
whisky,B2,cefrj
whisper,B1,cefrj
whistle,B1,cefrj
white,A1,cefrj
who,A1,cefrj
whoever,B1,cefrj
whole,A2,cefrj
wholly,C2,octanove
whom,A2,cefrj
whose,A1,cefrj
why,A1,cefrj
wicked,C1,octanove
wickedly,C1,octanove
wide,A2,cefrj
widely,A2,cefrj
widen,B2,cefrj
widespread,B1,cefrj
widow,B2,cefrj
width,B2,cefrj
wife,A1,cefrj
wild,A2,cefrj
wilderness,B2,cefrj
wildlife,B1,cefrj
wildly,B1,cefrj
will,A1,cefrj
willing,B2,cefrj
willingly,B2,cefrj
willingness,B1,cefrj
win,A1,cefrj
wind,A1,cefrj
winding,B2,cefrj
window,A1,cefrj
windscreen,B1,cefrj
windshield,B2,cefrj
windsurfing,B1,cefrj
windy,A2,cefrj
wine,A2,cefrj
wing,B1,cefrj
wink,B2,cefrj
winner,A2,cefrj
winter,A1,cefrj
wipe,B2,cefrj
wire,B1,cefrj
wisdom,A2,cefrj
wise,A2,cefrj
wish,A1,cefrj
wistful,C2,octanove
wistfully,C2,octanove
wit,B2,cefrj
with,A1,cefrj
withdraw,B2,cefrj
withdrawal,B2,cefrj
withdrawn,C1,octanove
wither,B1,cefrj
within,A2,cefrj
without,A2,cefrj
witness,B1,cefrj
witty,B2,cefrj
wizard,B1,cefrj
wizened,C1,octanove
wolf,B2,cefrj
woman,A1,cefrj
wonder,A2,cefrj
wonderful,A1,cefrj
wondrous,B2,cefrj
woo,C1,octanove
wood,A2,cefrj
woodcarving,B2,cefrj
wooded,C1,octanove
wooden,A2,cefrj
wool,A2,cefrj
word,A1,cefrj
wordage,C2,octanove
wordlessly,B2,cefrj
wordsmith,C2,octanove
work,A1,cefrj
workaholic,B2,cefrj
workbench,B2,cefrj
worker,A1,cefrj
working,B1,cefrj
workman,B2,cefrj
workout,B1,cefrj
workplace,B1,cefrj
workshop,B1,cefrj
worktable,B2,cefrj
world,A1,cefrj
worldly,B2,cefrj
worldview,B2,cefrj
worldwide,A2,cefrj
worm,B2,cefrj
worn,B1,cefrj
worn-out,B2,cefrj
wornout,B2,cefrj
worried,A2,cefrj
worry,A1,cefrj
worrying,B2,cefrj
worse,A2,cefrj
worsen,B2,cefrj
worship,B2,cefrj
worst,A2,cefrj
worth,B1,cefrj
worthless,B2,cefrj
worthwhile,B1,cefrj
worthy,B1,cefrj
would,A1,cefrj
wound,B1,cefrj
wrack,C2,octanove
wrangle,C1,octanove
wrap,B1,cefrj
wrapping,B1,cefrj
wreck,B2,cefrj
wrench,C1,octanove
wrist,B1,cefrj
wristwatch,B1,cefrj
write,A1,cefrj
writer,A1,cefrj
writing,A2,cefrj
written,B1,cefrj
wrong,A1,cefrj
wrongly,B2,cefrj
wry,C1,octanove
wryly,C1,octanove
x-ray,B2,cefrj
yacht,B2,cefrj
yard,A1,cefrj
yawn,B2,cefrj
yeah,A2,cefrj
year,A1,cefrj
yearn,B2,cefrj
yell,B1,cefrj
yellow,A1,cefrj
yes,A1,cefrj
yesterday,A1,cefrj
yet,A1,cefrj
yield,B2,cefrj
yoga,B1,cefrj
yoghurt,A1,cefrj
yogurt,A1,cefrj
you,A1,cefrj
young,A1,cefrj
your,A1,cefrj
yours,A1,cefrj
yourself,A1,cefrj
youth,A2,cefrj
youthful,B2,cefrj
yummy,B2,cefrj
zany,C1,octanove
zebra,B2,cefrj
zip,B2,cefrj
zone,A2,cefrj
zoo,A1,cefrj
zoologist,C2,octanove
zoology,C2,octanove
zoom,B2,cefrj
